# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Jul 14 23:02:54 HKT 2024 [seed=1720969373677]
# outbreak.seq_run_2.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	default.clock.rate	host.clock.rate	default.meanRate	host.meanRate	host.rates.human.pig	default.treeLikelihood	default.branchRates	host.branchRates	host.treeLikelihood	coalescent
860000	-27043.13299567594	-162.25857460049247	-26880.87442107545	0.9226918083010924	2023.3587289567263	15.030923205959736	6.0452569336218325	4.008263989471106	0.944604762037621	0.3394885459153904	0.18713877902347406	0.20110477050766892	0.27226790455346767	6.507811081135108E-4	0.3259034387863448	6.507811081135108E-4	0.32590343878634487	0.4073067467247832	-26834.48205976639	0.0	0.0	-46.39236130905785	-156.58595075472124
861000	-27030.571126403494	-156.26379520527453	-26874.30733119822	0.8313946331351274	2023.4500261318922	14.12502579352748	6.0452569336218325	4.05728611966	1.027757387650675	0.3412235093397356	0.18540381559912886	0.20110477050766892	0.27226790455346767	7.01535642334417E-4	0.5008369735230187	7.015356423344172E-4	0.5008369735230187	0.11405912257420343	-26828.509267426474	0.0	0.0	-45.79806377174314	-148.31544039543073
862000	-27054.48964452747	-161.51629855782602	-26892.973345969647	0.9034771111412848	2023.3779436538862	14.603596567310827	3.9169740628712315	3.249311512743587	0.5731219625009327	0.3412235093397356	0.18001731878392566	0.20649126732287212	0.27226790455346767	6.628073816049263E-4	0.4979379686513917	6.62807381604926E-4	0.49793796865139145	0.5309180817262822	-26848.81525072439	0.0	0.0	-44.15809524525724	-154.37184513309697
863000	-27034.488303902475	-158.22701754691784	-26876.26128635556	1.0021484923712045	2023.2792722726563	14.8262188375107	3.333310057561172	2.2000661743774717	0.8621849075423573	0.3413409953728159	0.1872675361331362	0.19912356394058123	0.27226790455346767	6.469543505901574E-4	0.30029829787636797	6.469543505901581E-4	0.300298297876368	1.27904027144569	-26832.098372403314	0.0	0.0	-44.162913952245674	-154.5897159205963
864000	-27026.870853128923	-159.09200669367596	-26867.77884643525	0.9113445256773052	2023.37007623935	14.518231731454602	5.085203612137388	3.689809651092479	0.9660725543303129	0.3413409953728159	0.18714694365418766	0.19912356394058123	0.27238849703241624	6.807286508164097E-4	0.5260697619585508	6.807286508164098E-4	0.5260697619585506	0.03937087158292292	-26824.576516734833	0.0	0.0	-43.202329700415554	-151.23558971138482
865000	-27038.75293628059	-163.65643385720185	-26875.09650242339	0.7633877233989289	2023.5180330416285	14.012032544722086	5.714575969487133	3.7666044061624495	0.9660725543303129	0.34369706186049315	0.18574519572361645	0.19816924538347522	0.27238849703241624	7.252109543247951E-4	0.8280829486923659	7.252109543247945E-4	0.828082948692366	0.8903650450212317	-26830.641864065008	0.0	0.0	-44.454638358381615	-150.4957637510154
866000	-27038.849327328317	-159.79087387827119	-26879.058453450045	0.8622321754961934	2023.4191885895311	14.126910890218648	5.582476972803507	3.568484666996299	0.9660725543303129	0.3390832259105932	0.17785828201707232	0.20727686115217508	0.27578163092016045	6.02985114280497E-4	0.6697016746160938	6.029851142804972E-4	0.669701674616094	0.30028212425560286	-26835.377110977533	0.0	0.0	-43.68134247251214	-149.7923373093741
867000	-27034.71813416184	-159.69682497050763	-26875.021309191336	0.8410072747024092	2023.440413490325	14.312486861592312	4.372304172181238	2.919500923950483	0.9593202914826953	0.33423237449000914	0.19202611859369897	0.19310902457554843	0.2806324823407445	7.088581788494942E-4	0.4444830352952454	7.088581788494937E-4	0.4444830352952451	2.7999795966120953	-26829.993138453403	0.0	0.0	-45.02817073793247	-151.32893207528994
868000	-27031.193272720262	-158.39927954979578	-26872.793993170468	0.9612339089957367	2023.3201868560316	14.295104810888981	4.525726848855252	2.918888598467531	0.8189760545722533	0.34323559696219236	0.1830228961215158	0.19310902457554843	0.2806324823407445	6.333955494088473E-4	0.6002095399929804	6.333955494088467E-4	0.6002095399929799	0.738714703145057	-26831.08085673866	0.0	0.0	-41.71313643180741	-149.79107921464518
869000	-27036.187723546278	-159.79091357148454	-26876.396809974794	0.9007272854167637	2023.3806934796107	14.656178442634687	4.060995306896066	2.699937631954104	0.8189760545722533	0.34323559696219236	0.1830228961215158	0.20145272370395786	0.2722887832123351	6.43138177107459E-4	0.39336119336352504	6.431381771074598E-4	0.39336119336352504	1.7580288795947012	-26831.313904204842	0.0	0.0	-45.08290576995246	-153.53380294227617
870000	-27026.332509970067	-158.25215213447967	-26868.080357835588	0.8364816478756254	2023.4449391171518	13.78506912933891	4.093261384698325	3.02270303081403	0.8049710166916744	0.34323559696219236	0.18401497286486165	0.20200364178085073	0.27074578839209634	6.316327703140265E-4	0.6388298273809685	6.316327703140266E-4	0.6388298273809683	2.791939490089322	-26826.779807583564	0.0	0.0	-41.30055025202411	-147.2992335257016
871000	-27035.417747018168	-156.81629532056022	-26878.601451697607	0.7827682617982874	2023.498652503229	13.920683142742865	6.431719543914774	4.101850738947351	0.8966010899181694	0.34323559696219236	0.185594771110504	0.2004238435352084	0.27074578839209634	6.214816103080217E-4	0.4972406295657939	6.214816103080209E-4	0.4972406295657933	0.7235270634967106	-26831.643264414535	0.0	0.0	-46.958187283072725	-148.40079359684282
872000	-27046.96701199672	-166.94728099359693	-26880.01973100312	0.9723359970888411	2023.3090847679387	14.859175701843299	5.375291994062608	3.488469572053626	0.7087114530253239	0.3379425827075882	0.18547421366930422	0.2004238435352084	0.27615936008790026	6.281894301978728E-4	0.7248073474221552	6.281894301978731E-4	0.7248073474221561	0.9608108776660123	-26838.876226341894	0.0	0.0	-41.143504661226665	-155.16050587600367
873000	-27041.72990574149	-162.78406965775156	-26878.945836083738	0.767927054019646	2023.5134937110079	14.037931220588934	5.117714044295635	3.5473781268957714	0.97570476192164	0.33341134392927585	0.1900054524476166	0.2004238435352084	0.27615936008790026	6.474684578071059E-4	0.6356007982040546	6.474684578071061E-4	0.635600798204054	0.9013685251508922	-26835.17119817552	0.0	0.0	-43.77463790821533	-152.81104233544227
874000	-27021.13141245723	-155.1228059005295	-26866.0086065567	0.7404480448667884	2023.5409727201607	13.519451907361496	6.157287669417812	3.8921777035381133	0.8112246582714067	0.33341134392927585	0.1900054524476166	0.2004238435352084	0.27615936008790026	6.479114331919452E-4	0.54856695316021	6.479114331919451E-4	0.5485669531602099	0.038394220297507185	-26824.28225102754	0.0	0.0	-41.72635552916008	-147.0778543867417
875000	-27027.99065027142	-154.59882196013635	-26873.391828311283	0.719817291963131	2023.5616034730642	13.426784939786682	4.896346983486235	3.5730672901908	0.9800789505606851	0.3359796660135873	0.1900054524476166	0.20130943126118567	0.27270545027761156	7.408830340873962E-4	0.4427960173564307	7.408830340873965E-4	0.4427960173564308	0.6706180575430982	-26829.994312688323	0.0	0.0	-43.39751562295995	-147.91869586925307
876000	-27027.36000570855	-147.8801447913592	-26879.479860917192	0.7527269395591177	2023.5286938254683	13.114682962325508	5.128119724463074	3.8118697797398893	0.7818394956314133	0.33646561061097074	0.1818132342585125	0.20130943126118567	0.2804117238693322	8.972799737004521E-4	0.4099677139983325	8.972799737004527E-4	0.40996771399833254	0.41192315851550004	-26833.525362475048	0.0	0.0	-45.95449844214472	-141.7219074624479
877000	-27030.251775128116	-156.7896940508334	-26873.462081077283	0.7987776450252667	2023.4826431200022	13.809328111678168	6.079639203244176	3.6624715998206216	0.7818394956314133	0.33179830567241636	0.18648053919706686	0.2023625929440624	0.2793585621864555	8.490962104138933E-4	0.4606288891377951	8.490962104138927E-4	0.46062888913779476	0.5771940987584999	-26829.73860154184	0.0	0.0	-43.7234795354423	-149.48199333929585
878000	-27030.874032160868	-157.76664750577325	-26873.107384655093	0.7672592550722906	2023.514161509955	13.943855984215817	5.251383094404525	3.7384047883931237	1.2649855267045003	0.3355986370830025	0.18443177871738067	0.20193054901392676	0.2780390351856911	7.512586716813787E-4	0.5815842999303825	7.512586716813788E-4	0.5815842999303827	0.01471825480126364	-26828.36104215448	0.0	0.0	-44.746342500613885	-149.12744607469048
879000	-27031.45881152857	-164.6090735243598	-26866.84973800421	0.7870434584178727	2023.4943773066095	14.638981958850527	7.953602405749556	4.484625482728831	1.2649855267045003	0.3355986370830025	0.18443177871738067	0.20193054901392676	0.2780390351856911	6.534780357827658E-4	0.4766123088493012	6.534780357827659E-4	0.4766123088493014	0.1452871113695132	-26820.197324139226	0.0	0.0	-46.65241386498487	-156.02916280309867
880000	-27041.026822480522	-180.98251436486532	-26860.044308115655	0.758136065236778	2023.5232846997906	15.827365902071405	7.324655046090277	3.676675149260877	1.172254857490801	0.33082639399397373	0.1868036044332157	0.20193054901392676	0.2804394525588849	6.418598201850211E-4	0.4304812855629788	6.418598201850214E-4	0.43048128556297877	4.514808137185	-26816.730121017077	0.0	0.0	-43.31418709858005	-169.2614808595816
881000	-27043.036637888617	-171.1139935734957	-26871.92264431512	0.7779495322094656	2023.503471232818	15.520034237782802	6.2381539275069295	3.6223881772441695	0.9401724160645984	0.33356200518019874	0.18555729366938312	0.20027517207195114	0.2806055290784681	6.483066200041136E-4	0.32339734747909715	6.483066200041137E-4	0.32339734747909704	0.7774338100155856	-26826.14827811215	0.0	0.0	-45.774366202970015	-165.3442210805355
882000	-27042.886275624554	-167.06555895259925	-26875.820716671955	0.864555597242488	2023.4168651677849	14.98050627177269	5.435231469627446	3.293863675366073	0.854142019056348	0.33356200518019874	0.18555729366938312	0.20027517207195114	0.2806055290784681	6.898172051427745E-4	0.38609678517611273	6.898172051427739E-4	0.3860967851761126	1.526895742026946	-26832.21682971273	0.0	0.0	-43.60388695922686	-160.12036684917055
883000	-27045.72255969243	-173.6917685357898	-26872.030791156638	0.9400192305466384	2023.3414015344808	15.599667446351956	7.679847912675711	4.491742081282561	0.9178523812297843	0.33481074475402517	0.18555729366938312	0.19902643249812468	0.2806055290784681	5.820515304300113E-4	0.6254412354276774	5.820515304300116E-4	0.6254412354276778	0.13388568408835	-26824.41599075677	0.0	0.0	-47.61480039986905	-162.48846806018932
884000	-27047.02681308639	-171.5407897949165	-26875.486023291476	0.898012408734823	2023.3834083562926	15.557058632032698	6.407916461844282	3.5297853249435556	0.8983927275758432	0.33481074475402517	0.18555729366938312	0.19902643249812468	0.2806055290784681	5.826399106356916E-4	0.5396554117599915	5.826399106356916E-4	0.5396554117599917	0.0565278579627552	-26826.907569916046	0.0	0.0	-48.57845337543072	-162.99602446890458
885000	-27033.141355061976	-166.4486514787528	-26866.692703583223	0.7647970973361332	2023.5166236676912	14.897427117422627	5.895678576266089	3.6739262676762694	0.7186587895843183	0.33481074475402517	0.18555729366938312	0.19902643249812468	0.2806055290784681	6.905462468217785E-4	0.34426938170743493	6.905462468217784E-4	0.34426938170743493	0.5327851002462095	-26817.843915317775	0.0	0.0	-48.84878826544818	-160.77787995786792
886000	-27029.281571728305	-169.7759321195388	-26859.505639608768	0.7857914794327215	2023.4956292855948	14.954764400786747	7.319346203000781	4.280310358526968	0.9084337964753705	0.33011242781573075	0.18555729366938312	0.20317467644011564	0.2811556020747716	6.680756841878277E-4	0.5509504490537912	6.680756841878281E-4	0.5509504490537911	0.8160368743882838	-26816.622320753795	0.0	0.0	-42.883318854971556	-159.62179961740313
887000	-27030.90860320519	-165.32403409463097	-26865.584569110557	0.8582200510558772	2023.4232007139715	14.56824327360195	7.482614863799099	3.79022899874999	1.146331410652372	0.3332663986124246	0.18829166665303976	0.20002070564342178	0.27842122909111494	6.319809089228546E-4	0.5483471892775761	6.319809089228549E-4	0.5483471892775765	0.6051793994691905	-26821.0798511235	0.0	0.0	-44.50471798705636	-156.0176424551849
888000	-27039.502510465594	-175.90644988666617	-26863.59606057893	0.8587368144332503	2023.422683950594	15.721635536029144	8.302189694518956	4.250087272640793	1.146331410652372	0.3343211852134236	0.18829166665303976	0.20021540953052613	0.2771717386030116	6.074196538132605E-4	0.5516357506074849	6.0741965381326E-4	0.5516357506074852	1.0891822536204125	-26819.355384734627	0.0	0.0	-44.24067584430459	-164.960780149315
889000	-27024.841073774118	-163.73965724093682	-26861.10141653318	0.7726094142190162	2023.5088113508084	14.518823900448915	4.505517397481959	2.658033187115587	1.1415243262317818	0.3343211852134236	0.18829166665303976	0.20021540953052613	0.2771717386030116	6.67899897081314E-4	0.3750042684021188	6.678998970813133E-4	0.3750042684021187	0.029221365650420335	-26812.380936545014	0.0	0.0	-48.72047998816434	-159.35286555029333
890000	-27027.927078000026	-159.4252993363154	-26868.50177866371	0.8670384121296176	2023.4143823528977	14.63209243049857	4.3689282898391015	2.9484257234807356	0.7900825782572137	0.3379247229322044	0.18864179189483557	0.19915473931490751	0.27427874585805356	6.895120045805882E-4	0.3352241407026558	6.895120045805888E-4	0.335224140702656	0.6656057802694454	-26820.64454491327	0.0	0.0	-47.857233750442255	-154.84994657050024
891000	-27041.18206242936	-167.52809592865486	-26873.653966500708	0.8272374772762087	2023.4541832877512	14.656520387031696	5.79662612557518	4.116524728215105	0.915163931987386	0.33007937131146153	0.18864179189483557	0.19915473931490751	0.2821240974787964	6.56538921654394E-4	0.7514112603479924	6.565389216543937E-4	0.7514112603479922	0.05525649743938989	-26833.762563703334	0.0	0.0	-39.89140279737394	-155.58959243124312
892000	-27040.53363943062	-170.16637892806224	-26870.36726050256	0.7671852789091206	2023.5142354861182	15.249749338377711	7.6333642089686276	4.009013157177524	0.9764649829278368	0.34145695128658493	0.18718716024189014	0.19939829082529725	0.2719575976462287	6.552426920761389E-4	0.4723927248059216	6.552426920761388E-4	0.47239272480592137	0.19131605457602935	-26824.456484536408	0.0	0.0	-45.910775966153075	-161.98463862621372
893000	-27038.009623612325	-169.65434122226822	-26868.355282390057	0.7799149526574534	2023.50150581237	15.130766344210858	6.565172897388413	3.713567702719688	1.1951422956204945	0.34145695128658493	0.18718716024189014	0.19939829082529725	0.2719575976462287	6.815594349848428E-4	0.4849096923215106	6.815594349848424E-4	0.4849096923215104	0.4422326685668535	-26825.607700763754	0.0	0.0	-42.74758162630219	-161.41103997470765
894000	-27038.42736828915	-162.87659745897147	-26875.550770830177	0.8044407692055562	2023.476979995822	14.705290376600212	6.173503073223808	4.109193868194022	1.2367622186445937	0.3383146123283551	0.19032949920012002	0.19939829082529725	0.2719575976462287	6.580749378773566E-4	0.4344721266722831	6.580749378773569E-4	0.43447212667228313	0.413663327515984	-26830.722777135703	0.0	0.0	-44.82799369447433	-155.30372467637707
895000	-27031.437821709264	-155.9813274006078	-26875.456494308655	0.7710800465635598	2023.5103407184638	13.85490416786411	6.172215473960237	3.796452000568148	1.0768480996694962	0.3315157585240261	0.19032949920012002	0.19939829082529725	0.27875645145055766	6.780687743319307E-4	0.5174924612276962	6.780687743319305E-4	0.5174924612276962	0.18783206328021376	-26834.18520641868	0.0	0.0	-41.2712878899758	-148.0673251733834
896000	-27025.017983527694	-158.34132772968204	-26866.67665579801	0.7987167608345785	2023.4827040041928	14.08695377086048	7.251602214935236	4.461804657029838	1.0768480996694962	0.33388367670858976	0.18927589911572665	0.20097477540782738	0.27586564876785724	8.424861340797559E-4	0.4595240055118016	8.424861340797559E-4	0.45952400551180145	0.6659049474203156	-26823.234786242712	0.0	0.0	-43.44186955530018	-149.78423440610973
897000	-27030.701844104395	-168.6220349846282	-26862.079809119765	0.8757924436008208	2023.4056283214265	14.716847788504532	7.797621839162021	4.338986288820651	1.0390805309070612	0.33602666470594994	0.18927589911572665	0.1988317874104672	0.27586564876785724	6.444143856525391E-4	0.7134126276464691	6.444143856525391E-4	0.7134126276464692	1.056189786399696	-26819.669167517135	0.0	0.0	-42.410641602630385	-155.67332519168085
898000	-27034.50883596503	-166.5097515180052	-26867.999084447023	0.8712878775326357	2023.4101328874947	15.033311260972926	4.784685928765101	2.7619811057539225	0.6790630682309079	0.33858805249131935	0.18671451133035724	0.1988317874104672	0.27586564876785724	5.893729274768756E-4	0.41156015904762094	5.893729274768753E-4	0.4115601590476207	1.728718889830723	-26824.38903118399	0.0	0.0	-43.61005326303442	-159.71325204717698
899000	-27036.539613682642	-162.5496948254599	-26873.989918857184	1.0576647580246905	2023.2237560070027	14.724865038175125	6.094458305044014	3.9577253013556413	1.1599442701904803	0.33229785370561277	0.18671451133035724	0.1992554847413062	0.28173215022272485	6.580533728688341E-4	0.5350849202978488	6.580533728688339E-4	0.5350849202978484	1.0928184466952915	-26830.95159896702	0.0	0.0	-43.03831989016252	-152.8996847969208
900000	-27041.23451772317	-169.3790062185626	-26871.855511504607	0.8417342391240458	2023.4396865259034	15.549331748077227	6.509209298049298	3.8763785427365898	1.0110883338570025	0.33229785370561277	0.18671451133035724	0.1992554847413062	0.28173215022272485	6.805523393305985E-4	0.3433508799705492	6.805523393305978E-4	0.34335087997054925	0.608418952261012	-26825.309453222035	0.0	0.0	-46.546058282571934	-163.08414520291996
901000	-27048.267144804875	-161.03070598398926	-26887.236438820884	0.8705585434742642	2023.410862221553	14.851328940594058	5.466318922748717	3.9593411175089237	0.6349494113052682	0.33229785370561277	0.18671451133035724	0.1992554847413062	0.28173215022272485	6.008400985948766E-4	0.26741531687842646	6.008400985948762E-4	0.2674153168784263	0.006464440112180552	-26836.34720814045	0.0	0.0	-50.88923068043196	-157.04135302715545
902000	-27029.573316715738	-161.15824941976933	-26868.41506729597	0.8366677376658268	2023.4447530273617	14.494744947629608	3.7222154802124483	2.3716087621579356	0.8432787718737663	0.33441990584127035	0.18671451133035724	0.2013538901909384	0.277511692637435	6.593766832743834E-4	0.46046784647724825	6.593766832743834E-4	0.4604678464772482	0.9043904092947243	-26822.590711949095	0.0	0.0	-45.82435534687622	-155.1515270168756
903000	-27046.972297835415	-171.3824518890843	-26875.58984594633	0.8194763209047609	2023.4619444441225	14.47430799129171	3.694287283628672	2.705357059843271	0.9746830785302436	0.33024475392475955	0.19075955055903343	0.20251656800521772	0.2764791275109903	7.318440956659122E-4	0.8571150849004585	7.318440956659121E-4	0.8571150849004588	1.701417019387957	-26833.05428116234	0.0	0.0	-42.53556478398958	-158.11240912889994
904000	-27038.198939148475	-174.23839447051404	-26863.96054467796	0.8025634452695336	2023.478857319758	15.09833526464444	6.893708812409936	3.6812409604792884	1.1366478110319165	0.32994479431334445	0.19075955055903343	0.20251656800521772	0.2767790871224054	6.366495586701017E-4	0.7974020178372451	6.366495586701019E-4	0.7974020178372455	0.7273911994932567	-26823.15940161583	0.0	0.0	-40.801143062131075	-160.79796654623675
905000	-27035.7727170538	-161.5807739444366	-26874.191943109363	0.879867613639718	2023.4015531513876	14.421878861166402	6.893708812409936	3.9420475717335743	0.8835641778978234	0.328985803100814	0.19001995156267967	0.2048354593881688	0.27615878594833854	6.62819173466215E-4	0.6251639754831458	6.628191734662152E-4	0.6251639754831461	0.09527912211502244	-26833.156664319373	0.0	0.0	-41.03527878999157	-151.6818224720726
906000	-27035.51015515919	-168.7098735280841	-26866.800281631105	1.03602112769207	2023.2453996373354	15.3571836986643	5.982751515295104	3.3418010237767533	1.0308700230508174	0.328985803100814	0.18959448885021665	0.19917659153268247	0.2822431165162879	7.022178427960631E-4	0.7077904991121011	7.022178427960626E-4	0.7077904991121013	0.14673267887974767	-26826.41924646881	0.0	0.0	-40.38103516229426	-157.56758620781915
907000	-27021.597633719713	-157.63081554042202	-26863.96681817929	0.9246518790232359	2023.3567688860041	14.156666563508335	4.625075911524492	3.0632204205717604	1.0308700230508174	0.328985803100814	0.1898907730309317	0.19888030735196743	0.2822431165162879	6.68916089826777E-4	0.28664105403303497	6.689160898267767E-4	0.2866410540330349	1.2823328830648557	-26820.53130390112	0.0	0.0	-43.43551427817044	-153.09685128413966
908000	-27040.440829623425	-166.4398185585085	-26874.001011064916	1.001626139687364	2023.27979462534	14.967940085099753	6.141040068417091	3.390887945897381	0.6819505728875008	0.33618811834992524	0.18268845778182044	0.19888030735196743	0.2822431165162879	6.732714002067691E-4	0.47865321753396234	6.732714002067698E-4	0.4786532175339628	2.1930981278170982	-26831.79028239688	0.0	0.0	-42.21072866803686	-157.17500589197587
909000	-27029.105840822507	-162.91927921496423	-26866.186561607545	0.8727855601030665	2023.4086352049244	14.731948946359644	4.2980631268694385	2.5730227429243318	1.0878975702278975	0.329236578815172	0.18268845778182044	0.20512201933251237	0.2829529440704962	5.96081711657985E-4	0.44173510869122085	5.960817116579854E-4	0.44173510869122057	0.34760212793276496	-26822.259450659953	0.0	0.0	-43.927110947592055	-157.29439689691839
910000	-27026.93791734536	-159.4951179016359	-26867.442799443725	0.9993579315603994	2023.282062833467	14.811175490460975	5.088445781527577	3.099214956369191	0.7987113165942328	0.33649689274586797	0.18268845778182044	0.1978617054018164	0.2829529440704962	6.2751802082371E-4	0.3652174269651107	6.275180208237101E-4	0.36521742696511084	1.3942699071767752	-26823.823138016487	0.0	0.0	-43.61966142723871	-153.3984967377573
911000	-27028.72211702772	-163.8895867378161	-26864.832530289903	0.8906122460406247	2023.390808518987	15.091043606637214	4.273225630242529	3.01518758079678	0.974361479713604	0.33380017802374295	0.18538517250394546	0.1978617054018164	0.2829529440704962	6.26007030451654E-4	0.4780869034834657	6.26007030451654E-4	0.4780869034834658	0.14473800075576504	-26823.71036722119	0.0	0.0	-41.122163068715075	-157.32510677352556
912000	-27037.912632300005	-162.40426118778458	-26875.50837111222	1.0158409971816935	2023.2655797678458	15.384848686218112	6.821098887610743	3.5042954015181396	0.7689133025207051	0.33420301308671513	0.18538517250394546	0.2026286615468393	0.27778315286250116	6.542748644408615E-4	0.28924553397669067	6.542748644408617E-4	0.2892455339766905	0.7386541871893223	-26824.981847219606	0.0	0.0	-50.52652389261404	-157.36514416492955
913000	-27048.961617250538	-177.64465080344468	-26871.31696644709	1.076309661767066	2023.2051111032604	16.425810360863633	6.637074938546473	2.8968476606069324	1.192207895700527	0.3336857458955198	0.18538517250394546	0.2026286615468393	0.2783004200536965	5.983586628521888E-4	0.6428034491251591	5.983586628521887E-4	0.6428034491251591	0.23429477219789158	-26824.00728464356	0.0	0.0	-47.309681803529536	-167.2015323150549
914000	-27038.975509944983	-163.43105865627186	-26875.54445128871	1.0630859334415566	2023.218334831586	15.56347948361191	4.788210866532717	2.476766274002912	1.1293692617880757	0.3352539037221853	0.18683246274103632	0.19733394335236207	0.2805796901844174	6.996964506575926E-4	0.38321982141127553	6.996964506575927E-4	0.3832198214112755	0.2709194667707611	-26829.442981041706	0.0	0.0	-46.10147024700432	-158.44229154748203
915000	-27051.0834641648	-173.90132793392627	-26877.182136230873	1.1008259413210344	2023.1805948237063	16.28164305988101	3.8321800196688853	2.3444969293939324	1.1096643061077707	0.3352539037221853	0.18914213479675746	0.1982603831251065	0.27734357835595186	5.874451152035003E-4	0.36877377637909836	5.874451152035003E-4	0.3687737763790987	1.6491313232478395	-26827.844281819565	0.0	0.0	-49.3378544113063	-168.01002102438295
916000	-27040.83452615032	-168.54374868128622	-26872.290777469032	1.0816615997295063	2023.1997591652978	16.08542239973588	3.6705350904363616	1.6012973690452554	0.6898154897952123	0.3377878510930876	0.182896632593033	0.20197193795792862	0.27734357835595186	5.588054468999052E-4	0.3004315367121539	5.588054468999048E-4	0.3004315367121539	0.8723203464674485	-26826.302161360694	0.0	0.0	-45.988616108337524	-165.6336281705079
917000	-27036.894396927284	-169.27164055926735	-26867.622756368015	0.9214087982873567	2023.36001196674	15.444771733461918	5.259086215061072	3.5987221229377138	0.7739272919975345	0.3377878510930876	0.1828445782904969	0.2020239922604647	0.27734357835595186	5.733246020890141E-4	0.35449425267430706	5.733246020890142E-4	0.3544942526743071	3.2102715171171994	-26820.799799120035	0.0	0.0	-46.82295724797893	-160.86962650093457
918000	-27039.791440874706	-166.65513782297293	-26873.13630305173	0.9425904206662644	2023.3388303443612	15.339880771966078	5.5417669810848835	3.352679378171603	0.7739272919975345	0.3319402818955852	0.18869214748799934	0.2020239922604647	0.27734357835595186	7.138863194975294E-4	0.538124064422991	7.138863194975297E-4	0.5381240644229909	0.34380735208296653	-26828.9141804788	0.0	0.0	-44.22212257292936	-158.206353458754
919000	-27037.921988002046	-169.02323084516172	-26868.898757156883	0.8906859961420563	2023.3907347688853	15.484442175586597	7.243007667083012	3.8457649502763736	0.7739272919975345	0.3319402818955852	0.18869214748799934	0.2020239922604647	0.27734357835595186	6.845277340963644E-4	0.3854668811493408	6.845277340963644E-4	0.3854668811493405	1.7354108394257055	-26826.696847389372	0.0	0.0	-42.201909767511715	-160.90559901628902
920000	-27038.60129774476	-166.83482895629	-26871.76646878847	0.850184513848792	2023.4312362511787	15.048071390733705	6.112487769715698	3.201991892150672	1.0007203417130444	0.3339521515397497	0.18404724975873427	0.2020239922604647	0.27997660644105243	5.226030048064545E-4	0.5741586487426986	5.226030048064542E-4	0.5741586487426987	0.21774103354583368	-26828.669914547365	0.0	0.0	-43.09655424110655	-158.2154774246704
921000	-27028.52415730969	-162.11974560170913	-26866.40441170798	0.9096639744021044	2023.3717567906253	15.050641735744996	4.622358384640526	3.270639597265968	1.1081066574924432	0.3339521515397497	0.18397446878092366	0.2020967732382753	0.27997660644105243	6.516411444028806E-4	0.43498053155250815	6.516411444028808E-4	0.43498053155250826	0.6732263073296886	-26823.593725645886	0.0	0.0	-42.81068606209423	-155.33556005196053
922000	-27028.693636289878	-157.98526389723799	-26870.70837239264	0.8215417358507164	2023.4598790291766	14.434444053782334	4.525368534974263	2.653970652517964	1.1081066574924432	0.3340603875274637	0.18386623279320968	0.2020967732382753	0.27997660644105243	6.297384170972177E-4	0.41406356066020106	6.297384170972174E-4	0.4140635606602006	0.5256432344255924	-26825.175561424527	0.0	0.0	-45.5328109681132	-152.55714523821834
923000	-27031.496645337298	-163.76440649971607	-26867.732238837583	0.8216131699232049	2023.4598075951042	15.139962345695373	4.555947518746397	3.1545691622210503	1.0322782206632917	0.3340603875274637	0.18386623279320968	0.2020967732382753	0.27997660644105243	6.140525840111635E-4	0.30825210672763326	6.140525840111639E-4	0.30825210672763326	0.1939924504046924	-26823.2341508565	0.0	0.0	-44.49808798108148	-159.70670155411952
924000	-27033.72826341589	-165.1918842731387	-26868.53637914275	0.8446744797524042	2023.436746285275	15.150326474181123	5.402236511198677	3.2964790674389555	0.8746289397877204	0.3340603875274637	0.18386623279320968	0.2020967732382753	0.27997660644105243	7.217640686175338E-4	0.3351016584999777	7.217640686175338E-4	0.33510165849997775	0.45617235783954313	-26825.572404273913	0.0	0.0	-42.96397486883781	-160.08045640214857
925000	-27047.204043293892	-178.44339543380363	-26868.76064786009	0.8970909260175414	2023.3843298390098	16.251456300051416	7.196672758925808	2.9506502807604686	0.9986295026223544	0.342636849008388	0.18386623279320968	0.19563677877485983	0.27786013942354365	6.504662855720328E-4	0.39942247252509433	6.504662855720323E-4	0.3994224725250941	0.7299035486342451	-26823.12305374356	0.0	0.0	-45.63759411653245	-171.6957092191415
926000	-27045.47748112049	-177.82958554230606	-26867.647895578186	0.8843285312472808	2023.39709223378	16.61443217813953	7.98197560428666	3.778686670086339	1.2035175431743297	0.34180642894502417	0.18469665285657347	0.19563677877485983	0.27786013942354365	5.368553737774258E-4	0.35377093273090526	5.368553737774261E-4	0.3537709327309054	0.5984504347196256	-26822.494597119156	0.0	0.0	-45.15329845902928	-170.99748462760854
927000	-27056.520547975648	-180.65521323959214	-26875.865334736056	0.9474037588999286	2023.3340170061274	16.504796256881964	5.355007416810173	2.8061148561954687	1.2035175431743297	0.34062406908218024	0.1858790127194174	0.19563677877485983	0.27786013942354365	6.383681335627291E-4	0.5299102264712964	6.383681335627284E-4	0.5299102264712962	0.043370924736359784	-26831.41479219238	0.0	0.0	-44.45054254367505	-172.58470087222898
